path,class_name,source_type,output_name,group_id
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_147_var_02.png,rocket,synthetic,synthetic_rocket_family_147_var_02.jpg,synthetic::rocket::family_147
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_147_var_03.png,rocket,synthetic,synthetic_rocket_family_147_var_03.jpg,synthetic::rocket::family_147
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_147_var_04.png,rocket,synthetic,synthetic_rocket_family_147_var_04.jpg,synthetic::rocket::family_147
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_147_var_05.png,rocket,synthetic,synthetic_rocket_family_147_var_05.jpg,synthetic::rocket::family_147
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_148_var_01.png,rocket,synthetic,synthetic_rocket_family_148_var_01.jpg,synthetic::rocket::family_148
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_148_var_02.png,rocket,synthetic,synthetic_rocket_family_148_var_02.jpg,synthetic::rocket::family_148
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_148_var_03.png,rocket,synthetic,synthetic_rocket_family_148_var_03.jpg,synthetic::rocket::family_148
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_148_var_04.png,rocket,synthetic,synthetic_rocket_family_148_var_04.jpg,synthetic::rocket::family_148
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_148_var_05.png,rocket,synthetic,synthetic_rocket_family_148_var_05.jpg,synthetic::rocket::family_148
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_149_var_01.png,rocket,synthetic,synthetic_rocket_family_149_var_01.jpg,synthetic::rocket::family_149
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_149_var_02.png,rocket,synthetic,synthetic_rocket_family_149_var_02.jpg,synthetic::rocket::family_149
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_149_var_03.png,rocket,synthetic,synthetic_rocket_family_149_var_03.jpg,synthetic::rocket::family_149
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_149_var_04.png,rocket,synthetic,synthetic_rocket_family_149_var_04.jpg,synthetic::rocket::family_149
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_149_var_05.png,rocket,synthetic,synthetic_rocket_family_149_var_05.jpg,synthetic::rocket::family_149
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_150_var_01.png,rocket,synthetic,synthetic_rocket_family_150_var_01.jpg,synthetic::rocket::family_150
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_150_var_02.png,rocket,synthetic,synthetic_rocket_family_150_var_02.jpg,synthetic::rocket::family_150
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_150_var_03.png,rocket,synthetic,synthetic_rocket_family_150_var_03.jpg,synthetic::rocket::family_150
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_150_var_04.png,rocket,synthetic,synthetic_rocket_family_150_var_04.jpg,synthetic::rocket::family_150
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_150_var_05.png,rocket,synthetic,synthetic_rocket_family_150_var_05.jpg,synthetic::rocket::family_150
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_151_var_01.png,rocket,synthetic,synthetic_rocket_family_151_var_01.jpg,synthetic::rocket::family_151
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_151_var_02.png,rocket,synthetic,synthetic_rocket_family_151_var_02.jpg,synthetic::rocket::family_151
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_151_var_03.png,rocket,synthetic,synthetic_rocket_family_151_var_03.jpg,synthetic::rocket::family_151
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_151_var_04.png,rocket,synthetic,synthetic_rocket_family_151_var_04.jpg,synthetic::rocket::family_151
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_151_var_05.png,rocket,synthetic,synthetic_rocket_family_151_var_05.jpg,synthetic::rocket::family_151
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_152_var_01.png,rocket,synthetic,synthetic_rocket_family_152_var_01.jpg,synthetic::rocket::family_152
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_152_var_02.png,rocket,synthetic,synthetic_rocket_family_152_var_02.jpg,synthetic::rocket::family_152
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_152_var_03.png,rocket,synthetic,synthetic_rocket_family_152_var_03.jpg,synthetic::rocket::family_152
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_152_var_04.png,rocket,synthetic,synthetic_rocket_family_152_var_04.jpg,synthetic::rocket::family_152
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_152_var_05.png,rocket,synthetic,synthetic_rocket_family_152_var_05.jpg,synthetic::rocket::family_152
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_153_var_01.png,rocket,synthetic,synthetic_rocket_family_153_var_01.jpg,synthetic::rocket::family_153
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_153_var_02.png,rocket,synthetic,synthetic_rocket_family_153_var_02.jpg,synthetic::rocket::family_153
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_153_var_03.png,rocket,synthetic,synthetic_rocket_family_153_var_03.jpg,synthetic::rocket::family_153
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_153_var_04.png,rocket,synthetic,synthetic_rocket_family_153_var_04.jpg,synthetic::rocket::family_153
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_153_var_05.png,rocket,synthetic,synthetic_rocket_family_153_var_05.jpg,synthetic::rocket::family_153
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_154_var_01.png,rocket,synthetic,synthetic_rocket_family_154_var_01.jpg,synthetic::rocket::family_154
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_154_var_02.png,rocket,synthetic,synthetic_rocket_family_154_var_02.jpg,synthetic::rocket::family_154
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_154_var_03.png,rocket,synthetic,synthetic_rocket_family_154_var_03.jpg,synthetic::rocket::family_154
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_154_var_04.png,rocket,synthetic,synthetic_rocket_family_154_var_04.jpg,synthetic::rocket::family_154
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_154_var_05.png,rocket,synthetic,synthetic_rocket_family_154_var_05.jpg,synthetic::rocket::family_154
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_155_var_01.png,rocket,synthetic,synthetic_rocket_family_155_var_01.jpg,synthetic::rocket::family_155
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_155_var_02.png,rocket,synthetic,synthetic_rocket_family_155_var_02.jpg,synthetic::rocket::family_155
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_155_var_03.png,rocket,synthetic,synthetic_rocket_family_155_var_03.jpg,synthetic::rocket::family_155
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_155_var_04.png,rocket,synthetic,synthetic_rocket_family_155_var_04.jpg,synthetic::rocket::family_155
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_155_var_05.png,rocket,synthetic,synthetic_rocket_family_155_var_05.jpg,synthetic::rocket::family_155
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_156_var_01.png,rocket,synthetic,synthetic_rocket_family_156_var_01.jpg,synthetic::rocket::family_156
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_156_var_02.png,rocket,synthetic,synthetic_rocket_family_156_var_02.jpg,synthetic::rocket::family_156
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_156_var_03.png,rocket,synthetic,synthetic_rocket_family_156_var_03.jpg,synthetic::rocket::family_156
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_156_var_04.png,rocket,synthetic,synthetic_rocket_family_156_var_04.jpg,synthetic::rocket::family_156
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_156_var_05.png,rocket,synthetic,synthetic_rocket_family_156_var_05.jpg,synthetic::rocket::family_156
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_157_var_01.png,rocket,synthetic,synthetic_rocket_family_157_var_01.jpg,synthetic::rocket::family_157
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_157_var_02.png,rocket,synthetic,synthetic_rocket_family_157_var_02.jpg,synthetic::rocket::family_157
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_157_var_03.png,rocket,synthetic,synthetic_rocket_family_157_var_03.jpg,synthetic::rocket::family_157
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_157_var_04.png,rocket,synthetic,synthetic_rocket_family_157_var_04.jpg,synthetic::rocket::family_157
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_157_var_05.png,rocket,synthetic,synthetic_rocket_family_157_var_05.jpg,synthetic::rocket::family_157
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_158_var_01.png,rocket,synthetic,synthetic_rocket_family_158_var_01.jpg,synthetic::rocket::family_158
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_158_var_02.png,rocket,synthetic,synthetic_rocket_family_158_var_02.jpg,synthetic::rocket::family_158
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_158_var_03.png,rocket,synthetic,synthetic_rocket_family_158_var_03.jpg,synthetic::rocket::family_158
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_158_var_04.png,rocket,synthetic,synthetic_rocket_family_158_var_04.jpg,synthetic::rocket::family_158
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_158_var_05.png,rocket,synthetic,synthetic_rocket_family_158_var_05.jpg,synthetic::rocket::family_158
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_159_var_01.png,rocket,synthetic,synthetic_rocket_family_159_var_01.jpg,synthetic::rocket::family_159
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_159_var_02.png,rocket,synthetic,synthetic_rocket_family_159_var_02.jpg,synthetic::rocket::family_159
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_159_var_03.png,rocket,synthetic,synthetic_rocket_family_159_var_03.jpg,synthetic::rocket::family_159
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_159_var_04.png,rocket,synthetic,synthetic_rocket_family_159_var_04.jpg,synthetic::rocket::family_159
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_159_var_05.png,rocket,synthetic,synthetic_rocket_family_159_var_05.jpg,synthetic::rocket::family_159
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_160_var_01.png,rocket,synthetic,synthetic_rocket_family_160_var_01.jpg,synthetic::rocket::family_160
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_160_var_02.png,rocket,synthetic,synthetic_rocket_family_160_var_02.jpg,synthetic::rocket::family_160
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_160_var_03.png,rocket,synthetic,synthetic_rocket_family_160_var_03.jpg,synthetic::rocket::family_160
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_160_var_04.png,rocket,synthetic,synthetic_rocket_family_160_var_04.jpg,synthetic::rocket::family_160
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_160_var_05.png,rocket,synthetic,synthetic_rocket_family_160_var_05.jpg,synthetic::rocket::family_160
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_161_var_01.png,rocket,synthetic,synthetic_rocket_family_161_var_01.jpg,synthetic::rocket::family_161
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_161_var_02.png,rocket,synthetic,synthetic_rocket_family_161_var_02.jpg,synthetic::rocket::family_161
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_161_var_03.png,rocket,synthetic,synthetic_rocket_family_161_var_03.jpg,synthetic::rocket::family_161
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_161_var_04.png,rocket,synthetic,synthetic_rocket_family_161_var_04.jpg,synthetic::rocket::family_161
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_161_var_05.png,rocket,synthetic,synthetic_rocket_family_161_var_05.jpg,synthetic::rocket::family_161
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_162_var_01.png,rocket,synthetic,synthetic_rocket_family_162_var_01.jpg,synthetic::rocket::family_162
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_162_var_02.png,rocket,synthetic,synthetic_rocket_family_162_var_02.jpg,synthetic::rocket::family_162
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_162_var_03.png,rocket,synthetic,synthetic_rocket_family_162_var_03.jpg,synthetic::rocket::family_162
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_162_var_04.png,rocket,synthetic,synthetic_rocket_family_162_var_04.jpg,synthetic::rocket::family_162
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_162_var_05.png,rocket,synthetic,synthetic_rocket_family_162_var_05.jpg,synthetic::rocket::family_162
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_163_var_01.png,rocket,synthetic,synthetic_rocket_family_163_var_01.jpg,synthetic::rocket::family_163
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_163_var_02.png,rocket,synthetic,synthetic_rocket_family_163_var_02.jpg,synthetic::rocket::family_163
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_163_var_03.png,rocket,synthetic,synthetic_rocket_family_163_var_03.jpg,synthetic::rocket::family_163
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_163_var_04.png,rocket,synthetic,synthetic_rocket_family_163_var_04.jpg,synthetic::rocket::family_163
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_163_var_05.png,rocket,synthetic,synthetic_rocket_family_163_var_05.jpg,synthetic::rocket::family_163
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_164_var_01.png,rocket,synthetic,synthetic_rocket_family_164_var_01.jpg,synthetic::rocket::family_164
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_164_var_02.png,rocket,synthetic,synthetic_rocket_family_164_var_02.jpg,synthetic::rocket::family_164
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_164_var_03.png,rocket,synthetic,synthetic_rocket_family_164_var_03.jpg,synthetic::rocket::family_164
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_164_var_04.png,rocket,synthetic,synthetic_rocket_family_164_var_04.jpg,synthetic::rocket::family_164
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_164_var_05.png,rocket,synthetic,synthetic_rocket_family_164_var_05.jpg,synthetic::rocket::family_164
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_165_var_01.png,rocket,synthetic,synthetic_rocket_family_165_var_01.jpg,synthetic::rocket::family_165
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_165_var_02.png,rocket,synthetic,synthetic_rocket_family_165_var_02.jpg,synthetic::rocket::family_165
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_165_var_03.png,rocket,synthetic,synthetic_rocket_family_165_var_03.jpg,synthetic::rocket::family_165
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_165_var_04.png,rocket,synthetic,synthetic_rocket_family_165_var_04.jpg,synthetic::rocket::family_165
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_165_var_05.png,rocket,synthetic,synthetic_rocket_family_165_var_05.jpg,synthetic::rocket::family_165
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_166_var_01.png,rocket,synthetic,synthetic_rocket_family_166_var_01.jpg,synthetic::rocket::family_166
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_166_var_02.png,rocket,synthetic,synthetic_rocket_family_166_var_02.jpg,synthetic::rocket::family_166
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_166_var_03.png,rocket,synthetic,synthetic_rocket_family_166_var_03.jpg,synthetic::rocket::family_166
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_166_var_04.png,rocket,synthetic,synthetic_rocket_family_166_var_04.jpg,synthetic::rocket::family_166
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_166_var_05.png,rocket,synthetic,synthetic_rocket_family_166_var_05.jpg,synthetic::rocket::family_166
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_167_var_01.png,rocket,synthetic,synthetic_rocket_family_167_var_01.jpg,synthetic::rocket::family_167
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_167_var_02.png,rocket,synthetic,synthetic_rocket_family_167_var_02.jpg,synthetic::rocket::family_167
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_167_var_03.png,rocket,synthetic,synthetic_rocket_family_167_var_03.jpg,synthetic::rocket::family_167
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_167_var_04.png,rocket,synthetic,synthetic_rocket_family_167_var_04.jpg,synthetic::rocket::family_167
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_167_var_05.png,rocket,synthetic,synthetic_rocket_family_167_var_05.jpg,synthetic::rocket::family_167
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_168_var_01.png,rocket,synthetic,synthetic_rocket_family_168_var_01.jpg,synthetic::rocket::family_168
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_168_var_02.png,rocket,synthetic,synthetic_rocket_family_168_var_02.jpg,synthetic::rocket::family_168
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_168_var_03.png,rocket,synthetic,synthetic_rocket_family_168_var_03.jpg,synthetic::rocket::family_168
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_168_var_04.png,rocket,synthetic,synthetic_rocket_family_168_var_04.jpg,synthetic::rocket::family_168
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_168_var_05.png,rocket,synthetic,synthetic_rocket_family_168_var_05.jpg,synthetic::rocket::family_168
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_169_var_01.png,rocket,synthetic,synthetic_rocket_family_169_var_01.jpg,synthetic::rocket::family_169
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_169_var_02.png,rocket,synthetic,synthetic_rocket_family_169_var_02.jpg,synthetic::rocket::family_169
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_169_var_03.png,rocket,synthetic,synthetic_rocket_family_169_var_03.jpg,synthetic::rocket::family_169
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_169_var_04.png,rocket,synthetic,synthetic_rocket_family_169_var_04.jpg,synthetic::rocket::family_169
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_169_var_05.png,rocket,synthetic,synthetic_rocket_family_169_var_05.jpg,synthetic::rocket::family_169
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_170_var_01.png,rocket,synthetic,synthetic_rocket_family_170_var_01.jpg,synthetic::rocket::family_170
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_170_var_02.png,rocket,synthetic,synthetic_rocket_family_170_var_02.jpg,synthetic::rocket::family_170
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_170_var_03.png,rocket,synthetic,synthetic_rocket_family_170_var_03.jpg,synthetic::rocket::family_170
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_170_var_04.png,rocket,synthetic,synthetic_rocket_family_170_var_04.jpg,synthetic::rocket::family_170
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_170_var_05.png,rocket,synthetic,synthetic_rocket_family_170_var_05.jpg,synthetic::rocket::family_170
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_171_var_01.png,rocket,synthetic,synthetic_rocket_family_171_var_01.jpg,synthetic::rocket::family_171
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_171_var_02.png,rocket,synthetic,synthetic_rocket_family_171_var_02.jpg,synthetic::rocket::family_171
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_171_var_03.png,rocket,synthetic,synthetic_rocket_family_171_var_03.jpg,synthetic::rocket::family_171
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_171_var_04.png,rocket,synthetic,synthetic_rocket_family_171_var_04.jpg,synthetic::rocket::family_171
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_171_var_05.png,rocket,synthetic,synthetic_rocket_family_171_var_05.jpg,synthetic::rocket::family_171
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_172_var_01.png,rocket,synthetic,synthetic_rocket_family_172_var_01.jpg,synthetic::rocket::family_172
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_172_var_02.png,rocket,synthetic,synthetic_rocket_family_172_var_02.jpg,synthetic::rocket::family_172
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_172_var_03.png,rocket,synthetic,synthetic_rocket_family_172_var_03.jpg,synthetic::rocket::family_172
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_172_var_04.png,rocket,synthetic,synthetic_rocket_family_172_var_04.jpg,synthetic::rocket::family_172
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_172_var_05.png,rocket,synthetic,synthetic_rocket_family_172_var_05.jpg,synthetic::rocket::family_172
C:\Users\enzoo\PycharmProjects\orbitshield-CV\orbitshield-acv\dataset\synthetic\rocket\rocket_family_173_var_01.png,rocket,synthetic,synthetic_rocket_family_173_var_01.jpg,synthetic::rocket::family_173
